2854400 77.75 15.75 -99 -99 -99
2854450 77.25 15.25 -99 -99 -99
2854500 79.75 14.25 -99 -99 -99
2854700 76.25 12.25 -99 -99 -99
2854800 78.75 10.75 -99 -99 -99
2855800 84.75 20.75 -99 -99 -99
2856200 76.25 19.25 -99 -99 -99
2856300 77.25 19.25 -99 -99 -99
2856320 77.75 18.75 -99 -99 -99
2856500 79.25 18.75 -99 -99 -99
2856530 79.25 19.75 -99 -99 -99
2856550 79.75 20.25 -99 -99 -99
2856600 80.25 19.25 -99 -99 -99
2856900 81.75 17.25 -99 -99 -99
2876500 127.25 41.25 -99 -99 -99
2893100 125.75 39.25 -99 -99 -99
2901200 168.75 65.25 -99 -99 -99
2901201 172.75 65.25 -99 -99 -99
2901300 166.75 62.25 -99 -99 -99
2902850 161.25 56.25 -99 -99 -99
2903050 114.75 57.75 -99 -99 -99
2903052 112.25 53.25 -99 -99 -99
2903054 116.75 54.75 -99 -99 -99
2903056 115.75 55.75 -99 -99 -99
2903070 135.75 60.75 -99 -99 -99
2903080 134.75 59.75 -99 -99 -99
2903081 135.75 59.25 -99 -99 -99
2903087 130.75 57.75 -99 -99 -99
2903120 117.25 55.25 -99 -99 -99
2903150 134.25 62.25 -99 -99 -99
2903151 131.75 60.75 -99 -99 -99
2903152 127.25 59.75 -99 -99 -99
2903215 114.25 55.25 -99 -99 -99
2903240 114.75 56.25 -99 -99 -99
2903300 108.25 57.25 -99 -99 -99
2903301 107.25 55.25 -99 -99 -99
2903330 105.25 56.75 -99 -99 -99
2903401 125.25 56.75 -99 -99 -99
2903402 127.25 58.25 -99 -99 -99
2903422 105.75 53.75 -99 -99 -99
2903424 105.25 55.25 -99 -99 -99
2903426 108.75 58.25 -99 -99 -99
2903427 112.75 59.75 -99 -99 -99
2903428 120.75 60.25 -99 -99 -99
2903429 129.25 61.75 -99 -99 -99
2903430 126.75 72.25 -99 -99 -99
2903470 126.25 61.75 -99 -99 -99
2903471 124.25 62.25 -99 -99 -99
2903475 128.25 60.75 -99 -99 -99
2903479 123.75 60.25 -99 -99 -99
2903480 121.25 59.25 -99 -99 -99
2903482 120.75 55.25 -99 -99 -99
2903490 119.25 59.75 -99 -99 -99
2903495 120.75 61.25 -99 -99 -99
2903497 119.25 60.75 -99 -99 -99
2903601 135.25 61.75 -99 -99 -99
2903602 132.75 59.25 -99 -99 -99
